EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,Location,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,OverTime,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,SurveyFeedback
11750,44,Female,Divorced,Marketing,SEO Analyst,4,HR Management,Bengaluru,20833,20,3,8,4,1,8,17,1,1,Travel_Rarely,No,5,1,1,4,3,1,2,Yes,"Average experience overall, some good and some bad aspects"
11751,48,Female,Divorced,HR,L&D Specialist,3,HR Management,Pune,169458,11,3,6,1,4,6,8,8,18,Non-Travel,No,2,1,1,4,4,4,3,Yes,"Too much overtime, work life balance is completely terrible"
11752,39,Female,Single,Technology,Data Analyst,1,Marketing,Bhubaneswar,246421,17,3,13,3,9,3,19,5,58,Travel_Rarely,No,1,2,3,2,1,3,3,Yes,Excessive workload with no work life balance whatsoever here
11753,45,Male,Divorced,Finance,Tax Analyst,3,HR Management,Bengaluru,114341,20,1,15,0,7,5,26,6,21,Travel_Rarely,Yes,0,4,3,3,2,4,2,Yes,Job is fine but I am looking for more interesting challenges
11754,28,Female,Married,HR,HR Executive,4,Engineering,Bhubaneswar,217850,18,2,15,6,2,1,4,1,53,Non-Travel,No,2,2,1,1,2,4,1,Yes,Management doesnt listen and salary is way below market rate
11755,41,Female,Married,HR,Recruiter,3,HR Management,Chennai,109240,16,1,6,3,6,2,15,2,54,Travel_Rarely,No,5,1,2,2,1,2,4,Yes,I feel undervalued and underpaid compared to industry standards
11756,48,Male,Single,Finance,Financial Analyst,3,HR Management,Bhubaneswar,122955,10,1,9,3,2,6,14,7,24,Travel_Rarely,No,5,4,3,2,1,2,3,No,"Average experience overall, some good and some bad aspects"
11757,27,Male,Divorced,Marketing,SEO Analyst,4,HR Management,Hyderabad,170904,15,2,5,3,5,3,30,2,17,Travel_Rarely,No,4,3,1,2,3,1,1,No,Job is fine but I am looking for more interesting challenges
11758,48,Female,Married,Operations,Coordinator,2,Finance,Mumbai,223929,17,3,16,2,1,9,24,5,42,Non-Travel,No,5,2,1,2,4,1,3,Yes,"It is an okay place to work, nothing exceptional about it"
11759,30,Female,Divorced,HR,HR Business Partner,5,Marketing,Hyderabad,185002,14,1,0,7,5,6,34,9,9,Non-Travel,Yes,6,1,2,2,2,3,1,Yes,Work is okay but salary could definitely be better though
11760,52,Female,Married,Sales,Sales Manager,1,Computer Science,Chennai,178479,21,3,1,3,5,8,19,5,52,Non-Travel,No,3,3,4,3,2,4,2,No,Excellent culture and very clear career growth opportunities
11761,42,Female,Married,HR,HR Manager,5,Marketing,Chennai,19073,24,1,13,7,7,4,3,3,40,Travel_Rarely,No,3,1,2,4,1,2,3,Yes,Very high pressure with little or no recognition for work done
11762,47,Male,Married,Operations,Process Analyst,1,Engineering,Bhubaneswar,32667,11,3,3,8,4,0,4,6,28,Travel_Rarely,No,4,3,1,3,4,3,4,No,"It is an okay place to work, nothing exceptional about it"
11763,34,Male,Single,Marketing,Brand Manager,5,Finance,Pune,162107,24,0,8,0,0,4,11,7,15,Travel_Rarely,No,5,1,2,2,2,3,2,Yes,Poor management decisions causing frustration across the team
11764,44,Female,Single,Marketing,Marketing Manager,3,Business Administration,Bengaluru,21732,14,0,5,3,7,5,13,8,13,Travel_Rarely,No,0,1,3,2,2,1,3,Yes,Job is fine but I am looking for more interesting challenges
11765,41,Female,Single,Sales,BD Executive,2,Finance,Mumbai,70097,17,0,16,5,8,1,18,3,28,Non-Travel,Yes,1,3,1,2,3,2,2,Yes,I feel undervalued and underpaid compared to industry standards
11766,49,Female,Single,HR,Recruiter,3,HR Management,Bengaluru,18487,11,2,10,7,0,7,19,4,53,Travel_Frequently,No,6,2,2,4,3,4,4,Yes,Excessive workload with no work life balance whatsoever here
11767,38,Female,Married,Marketing,Digital Marketer,2,HR Management,Pune,246560,10,0,3,5,4,1,33,4,17,Non-Travel,Yes,2,1,2,1,3,1,3,Yes,"It is an okay place to work, nothing exceptional about it"
11768,49,Female,Married,Operations,Ops Executive,4,Engineering,Chennai,72702,24,1,8,5,5,8,3,2,9,Travel_Rarely,Yes,4,4,2,1,2,3,3,No,Great work life balance and very interesting projects daily
11769,23,Male,Divorced,Finance,Tax Analyst,1,Business Administration,Mumbai,109961,13,3,15,9,3,1,1,7,56,Travel_Rarely,Yes,5,2,2,3,2,3,3,Yes,Very high pressure with little or no recognition for work done
11770,46,Male,Single,Technology,DevOps Engineer,1,Finance,Hyderabad,100107,13,3,2,3,1,2,25,4,21,Travel_Frequently,No,0,4,1,3,3,2,1,No,"Good colleagues, strong learning opportunities and recognition"
11771,27,Male,Married,Technology,Data Analyst,4,Business Administration,Chennai,175147,18,3,3,8,4,7,13,4,30,Non-Travel,No,0,1,2,1,3,2,1,No,"Average experience overall, some good and some bad aspects"
11772,32,Female,Single,Technology,Senior Developer,5,Computer Science,Chennai,122721,12,3,2,6,3,5,4,8,11,Travel_Rarely,No,2,3,3,2,4,4,3,No,"Average experience overall, some good and some bad aspects"
11773,27,Female,Single,HR,Recruiter,4,Marketing,Bhubaneswar,86031,13,1,12,5,6,0,6,6,30,Travel_Rarely,No,4,2,4,4,2,2,2,Yes,"Too much overtime, work life balance is completely terrible"
11774,32,Male,Single,Sales,Sales Manager,4,Finance,Pune,99217,12,3,18,0,5,3,11,6,36,Travel_Frequently,No,1,3,4,3,2,2,2,Yes,Poor management decisions causing frustration across the team
11775,35,Male,Married,Marketing,Marketing Manager,2,Business Administration,Bhubaneswar,29781,11,1,0,1,2,4,1,9,56,Travel_Frequently,No,6,3,4,4,1,1,3,Yes,Poor management decisions causing frustration across the team
11776,23,Female,Single,Finance,Tax Analyst,4,Computer Science,Bhubaneswar,54865,13,1,5,5,8,2,8,4,25,Non-Travel,No,1,4,3,2,3,1,4,No,"Career growth is excellent here, very satisfied with my job"
11777,24,Male,Married,Operations,Supply Chain Analyst,1,Computer Science,Bengaluru,23469,23,3,2,0,3,0,34,9,7,Travel_Rarely,No,4,4,4,2,3,4,4,No,Work is okay but salary could definitely be better though
11778,56,Female,Single,Finance,Auditor,3,Marketing,Chennai,60167,17,3,2,4,4,2,9,1,20,Travel_Rarely,Yes,3,2,1,3,3,1,4,Yes,Management doesnt listen and salary is way below market rate
11779,54,Female,Divorced,Operations,Supply Chain Analyst,2,Computer Science,Pune,227810,10,3,15,0,2,8,21,9,55,Non-Travel,No,6,2,1,1,2,4,1,Yes,"Too much overtime, work life balance is completely terrible"
11780,45,Male,Married,HR,HR Business Partner,2,Engineering,Bhubaneswar,34928,17,1,9,2,7,1,20,1,54,Non-Travel,No,5,2,3,1,4,1,1,Yes,"No growth at all, stuck in same role for many years now"
11781,40,Male,Divorced,Technology,Senior Developer,5,Computer Science,Hyderabad,222593,17,2,16,6,6,0,1,7,59,Travel_Frequently,Yes,1,4,3,1,2,3,1,Yes,I feel undervalued and underpaid compared to industry standards
11782,39,Male,Divorced,HR,HR Business Partner,3,Business Administration,Mumbai,54599,24,1,6,4,6,6,28,6,35,Travel_Rarely,No,3,4,1,2,1,1,1,Yes,"It is an okay place to work, nothing exceptional about it"
11783,45,Female,Divorced,Sales,Sales Executive,2,Engineering,Pune,162847,12,2,12,9,7,6,7,7,10,Non-Travel,No,4,3,3,2,1,4,2,Yes,I feel undervalued and underpaid compared to industry standards
11784,56,Female,Divorced,Sales,Sales Executive,4,Computer Science,Bengaluru,81504,23,3,10,0,6,4,9,9,35,Non-Travel,No,5,3,3,4,4,1,3,Yes,"It is an okay place to work, nothing exceptional about it"
11785,22,Male,Married,Operations,Ops Executive,2,HR Management,Pune,221990,19,1,9,0,2,1,1,4,1,Non-Travel,No,0,3,1,4,3,2,3,No,"Good colleagues, strong learning opportunities and recognition"
11786,57,Female,Single,Marketing,Digital Marketer,2,Computer Science,Chennai,85687,19,3,6,7,2,0,34,9,14,Travel_Rarely,No,4,2,1,4,1,3,3,Yes,"It is an okay place to work, nothing exceptional about it"
11787,46,Female,Single,Marketing,Brand Manager,2,Engineering,Bengaluru,172876,21,2,5,8,1,4,34,3,45,Travel_Rarely,No,0,1,2,2,2,1,2,Yes,Poor management decisions causing frustration across the team
11788,55,Female,Single,Operations,Ops Executive,5,Computer Science,Mumbai,124122,21,2,0,6,0,9,17,9,5,Travel_Rarely,No,4,4,2,1,1,3,4,Yes,"Average experience overall, some good and some bad aspects"
11789,46,Male,Married,Sales,Sales Executive,2,Computer Science,Hyderabad,178331,15,1,16,2,4,3,32,1,40,Non-Travel,No,6,2,4,2,1,3,4,Yes,"It is an okay place to work, nothing exceptional about it"
11790,37,Female,Married,Sales,BD Executive,2,Computer Science,Bhubaneswar,101284,22,1,11,5,3,8,2,5,44,Travel_Rarely,Yes,3,4,3,4,4,3,1,Yes,Excessive workload with no work life balance whatsoever here
11791,55,Male,Divorced,Sales,Sales Executive,5,Engineering,Pune,100227,22,1,3,2,1,4,25,5,38,Non-Travel,No,5,1,1,4,4,3,1,Yes,I feel undervalued and underpaid compared to industry standards
11792,50,Male,Divorced,HR,HR Manager,3,Computer Science,Bengaluru,112556,13,1,2,9,0,9,26,1,56,Travel_Frequently,No,3,4,4,4,2,2,2,No,"It is an okay place to work, nothing exceptional about it"
11793,40,Female,Married,Sales,Sales Lead,1,Marketing,Mumbai,58560,22,0,5,3,2,1,26,1,55,Non-Travel,No,5,4,2,4,3,2,2,No,"Career growth is excellent here, very satisfied with my job"
11794,44,Male,Married,Finance,Auditor,5,Business Administration,Bhubaneswar,42256,10,0,15,3,5,3,21,3,34,Travel_Rarely,No,6,4,3,3,4,4,4,No,Management is supportive and salary is competitive and fair
11795,40,Female,Divorced,Technology,Junior Developer,5,Marketing,Mumbai,21125,23,3,12,2,1,8,18,9,24,Travel_Rarely,No,4,3,4,4,4,4,3,Yes,Excessive workload with no work life balance whatsoever here
11796,46,Male,Single,Sales,Account Manager,2,Engineering,Hyderabad,19370,10,2,8,9,9,7,29,7,4,Travel_Rarely,Yes,0,1,3,2,3,4,3,Yes,Management doesnt listen and salary is way below market rate
11797,37,Male,Married,Operations,Ops Executive,2,HR Management,Bhubaneswar,19838,14,2,10,5,6,2,24,6,27,Non-Travel,No,4,2,4,3,1,4,2,Yes,Work is okay but salary could definitely be better though
11798,30,Female,Single,Technology,Senior Developer,1,Marketing,Bhubaneswar,129479,21,3,19,4,6,7,28,9,5,Travel_Rarely,No,0,2,3,1,2,3,2,Yes,Job is fine but I am looking for more interesting challenges
11799,22,Male,Married,HR,HR Manager,2,Business Administration,Bhubaneswar,72429,17,3,12,8,2,1,12,4,43,Travel_Frequently,No,3,2,3,2,2,3,2,Yes,Job is fine but I am looking for more interesting challenges
11800,40,Male,Single,Operations,Supply Chain Analyst,4,Finance,Bengaluru,149206,10,3,18,8,0,2,11,4,13,Non-Travel,Yes,2,1,1,2,1,3,1,Yes,"Average experience overall, some good and some bad aspects"
11801,54,Male,Divorced,Technology,Junior Developer,2,Business Administration,Bhubaneswar,58199,11,0,2,2,8,4,27,3,40,Non-Travel,No,1,4,3,1,3,2,3,No,Management is supportive and salary is competitive and fair
11802,55,Female,Married,Operations,Ops Executive,2,Marketing,Mumbai,92092,16,3,11,8,4,9,23,5,21,Travel_Rarely,Yes,3,2,2,2,3,2,2,Yes,Excessive workload with no work life balance whatsoever here
11803,37,Female,Single,HR,HR Executive,4,Finance,Bengaluru,139925,17,2,18,2,1,9,33,5,37,Non-Travel,No,4,1,1,3,4,3,2,Yes,Work is okay but salary could definitely be better though
11804,39,Male,Single,Finance,Financial Analyst,1,Engineering,Bhubaneswar,179894,21,3,7,3,7,7,16,7,32,Travel_Rarely,No,4,3,3,1,3,3,1,Yes,Management doesnt listen and salary is way below market rate
11805,55,Male,Married,HR,HR Executive,4,Business Administration,Mumbai,239585,23,1,13,0,9,0,28,7,38,Non-Travel,No,0,1,2,3,2,3,2,Yes,I feel undervalued and underpaid compared to industry standards
11806,46,Male,Divorced,HR,HR Manager,5,HR Management,Mumbai,35113,12,2,8,4,9,3,28,6,31,Travel_Rarely,No,1,3,2,4,2,3,3,Yes,Excessive workload with no work life balance whatsoever here
11807,27,Female,Married,Operations,Process Analyst,4,Finance,Pune,209666,20,2,16,8,3,0,6,4,32,Travel_Rarely,No,5,1,4,1,2,2,1,Yes,Very high pressure with little or no recognition for work done
11808,42,Female,Married,Marketing,Content Writer,3,Finance,Mumbai,111102,21,2,5,1,9,0,29,7,15,Non-Travel,Yes,3,3,1,3,3,1,2,Yes,I feel undervalued and underpaid compared to industry standards
11809,27,Male,Single,Sales,Sales Lead,5,Business Administration,Chennai,17669,22,0,3,3,6,4,34,2,55,Travel_Rarely,Yes,6,2,1,4,1,4,3,Yes,Excessive workload with no work life balance whatsoever here
11810,53,Female,Married,Sales,Account Manager,2,Marketing,Hyderabad,195499,17,0,3,9,4,5,3,9,57,Travel_Rarely,Yes,1,1,4,3,2,4,3,Yes,Excessive workload with no work life balance whatsoever here
11811,52,Female,Married,Finance,Finance Manager,5,Finance,Bhubaneswar,227689,10,2,18,1,2,0,6,7,48,Non-Travel,No,1,3,4,3,2,1,1,No,"It is an okay place to work, nothing exceptional about it"
11812,31,Female,Married,Finance,Tax Analyst,1,Engineering,Bhubaneswar,159010,18,1,11,7,9,5,13,2,30,Travel_Rarely,No,3,4,4,2,1,2,3,No,"I love working here, great team and management support"
11813,51,Female,Single,Sales,Sales Lead,1,Business Administration,Bhubaneswar,151789,21,2,1,8,7,4,15,2,43,Travel_Rarely,No,0,2,1,4,4,2,1,Yes,"No growth at all, stuck in same role for many years now"
11814,39,Male,Married,Marketing,Brand Manager,4,Engineering,Mumbai,92818,11,0,16,2,1,3,6,6,7,Non-Travel,No,5,2,2,2,3,1,3,No,"It is an okay place to work, nothing exceptional about it"
11815,45,Female,Married,Sales,BD Executive,5,Business Administration,Mumbai,193731,23,1,14,8,0,9,33,7,38,Travel_Frequently,Yes,0,3,2,4,2,4,2,Yes,"It is an okay place to work, nothing exceptional about it"
11816,30,Female,Divorced,Marketing,Content Writer,2,Engineering,Bhubaneswar,210647,22,2,9,5,4,4,12,9,31,Travel_Rarely,No,6,3,3,4,3,4,1,No,"I love working here, great team and management support"
11817,52,Male,Divorced,Finance,Finance Manager,1,Marketing,Chennai,94737,11,0,2,5,3,7,13,4,44,Non-Travel,No,0,1,1,2,2,1,3,Yes,"Average experience overall, some good and some bad aspects"
11818,36,Male,Married,Technology,Senior Developer,2,Business Administration,Bengaluru,162361,13,1,19,6,9,8,33,8,26,Travel_Frequently,No,2,3,1,2,2,1,1,Yes,Excessive workload with no work life balance whatsoever here
11819,25,Female,Married,Operations,Operations Manager,3,HR Management,Bengaluru,39406,21,3,3,4,6,1,28,2,36,Travel_Rarely,No,1,3,4,2,4,3,3,No,"It is an okay place to work, nothing exceptional about it"
11820,30,Female,Single,Finance,Auditor,1,Marketing,Hyderabad,242894,19,3,0,5,8,5,5,6,46,Travel_Rarely,No,2,4,1,4,1,1,1,Yes,Excessive workload with no work life balance whatsoever here
11821,30,Male,Married,Finance,Auditor,4,Engineering,Pune,27873,12,2,0,0,5,2,25,4,43,Non-Travel,No,0,2,1,4,1,1,2,Yes,Management doesnt listen and salary is way below market rate
11822,47,Male,Married,HR,HR Manager,3,Business Administration,Hyderabad,140812,13,3,17,2,0,1,17,8,26,Travel_Rarely,Yes,5,3,2,4,1,4,1,Yes,Poor management decisions causing frustration across the team
11823,25,Male,Single,HR,HR Manager,5,Marketing,Bhubaneswar,97048,15,0,3,8,7,0,19,9,44,Travel_Rarely,No,3,3,1,4,4,3,1,Yes,"No growth at all, stuck in same role for many years now"
11824,38,Female,Married,HR,HR Executive,2,Engineering,Bhubaneswar,240535,16,1,14,4,1,3,34,2,2,Travel_Rarely,No,1,4,2,4,4,3,2,No,"Good colleagues, strong learning opportunities and recognition"
11825,37,Female,Married,Operations,Process Analyst,1,Computer Science,Bhubaneswar,38461,14,2,9,4,3,7,6,7,43,Non-Travel,No,3,3,2,4,1,4,3,Yes,Work is okay but salary could definitely be better though
11826,36,Male,Single,HR,HR Manager,3,Computer Science,Pune,166782,11,1,16,7,2,2,19,7,45,Non-Travel,No,4,4,1,3,3,4,4,No,Job is fine but I am looking for more interesting challenges
11827,56,Female,Married,Marketing,SEO Analyst,3,Finance,Mumbai,231560,12,1,11,1,5,4,1,8,43,Travel_Rarely,No,1,2,2,2,3,2,2,Yes,Management doesnt listen and salary is way below market rate
11828,26,Male,Married,Sales,Sales Lead,1,HR Management,Pune,28448,19,1,19,6,1,9,7,5,9,Non-Travel,No,3,2,4,4,4,3,1,Yes,Very high pressure with little or no recognition for work done
11829,26,Female,Single,Technology,DevOps Engineer,5,Computer Science,Hyderabad,30198,20,0,11,8,4,4,34,3,58,Travel_Rarely,No,0,4,2,3,3,1,2,No,Work is okay but salary could definitely be better though
11830,41,Male,Single,Finance,Auditor,5,Engineering,Mumbai,88158,12,2,15,6,8,4,19,1,59,Travel_Rarely,No,2,4,1,1,1,3,2,Yes,"No growth at all, stuck in same role for many years now"
11831,36,Male,Married,Marketing,Marketing Manager,4,Marketing,Mumbai,214010,23,3,4,4,2,8,33,4,53,Travel_Frequently,Yes,3,2,4,3,2,2,1,Yes,"Too much overtime, work life balance is completely terrible"
11832,39,Female,Married,Technology,Data Analyst,5,Business Administration,Hyderabad,196871,14,1,15,5,1,7,26,3,48,Travel_Rarely,Yes,6,2,4,2,3,1,1,Yes,Management doesnt listen and salary is way below market rate
11833,23,Female,Single,Marketing,Marketing Manager,4,Marketing,Mumbai,247932,21,1,16,3,1,7,27,2,5,Non-Travel,No,5,4,1,1,1,2,4,No,Excellent culture and very clear career growth opportunities
11834,50,Female,Divorced,Marketing,SEO Analyst,3,Finance,Bengaluru,240075,20,1,14,6,8,0,26,6,27,Travel_Frequently,No,4,1,3,4,1,4,2,Yes,Job is fine but I am looking for more interesting challenges
11835,34,Female,Married,Finance,Finance Manager,1,Marketing,Hyderabad,181033,21,0,12,0,5,0,20,7,12,Travel_Frequently,No,0,2,2,2,1,2,1,Yes,"No growth at all, stuck in same role for many years now"
11836,25,Female,Married,Sales,Sales Executive,5,Computer Science,Hyderabad,189079,14,3,7,3,1,1,24,7,35,Travel_Rarely,No,6,2,2,1,3,4,3,No,Great work life balance and very interesting projects daily
11837,31,Female,Married,HR,HR Business Partner,4,Marketing,Bengaluru,80470,13,1,1,2,2,7,21,8,29,Non-Travel,No,4,4,3,3,2,2,3,No,"Very happy with my role, the team is fantastic and supportive"
11838,52,Male,Divorced,Operations,Process Analyst,3,Computer Science,Pune,198328,17,0,7,3,0,9,26,2,16,Travel_Rarely,No,5,4,4,1,3,4,3,No,Job is fine but I am looking for more interesting challenges
11839,29,Female,Married,Sales,Sales Lead,5,Computer Science,Pune,35739,15,0,9,0,1,0,20,6,19,Travel_Rarely,Yes,5,4,3,2,1,3,3,Yes,Job is fine but I am looking for more interesting challenges
11840,24,Male,Single,Operations,Coordinator,2,HR Management,Pune,99054,15,1,6,1,1,3,6,6,49,Non-Travel,No,2,1,1,1,1,4,2,Yes,Poor management decisions causing frustration across the team
11841,30,Male,Divorced,Finance,Senior Accountant,3,Finance,Mumbai,73186,10,1,9,8,1,8,3,1,43,Travel_Rarely,No,4,4,3,3,1,3,2,No,Great work life balance and very interesting projects daily
11842,51,Female,Married,Finance,Senior Accountant,5,Engineering,Bengaluru,41547,15,0,3,6,6,1,10,2,53,Travel_Rarely,Yes,5,1,4,1,4,4,4,Yes,Work is okay but salary could definitely be better though
11843,32,Male,Single,Finance,Tax Analyst,3,Computer Science,Hyderabad,109472,12,0,10,5,2,2,12,9,51,Travel_Rarely,No,3,4,1,3,3,2,2,Yes,"It is an okay place to work, nothing exceptional about it"
11844,56,Male,Married,Technology,Data Analyst,1,Business Administration,Hyderabad,100823,22,1,8,1,3,5,33,8,27,Travel_Rarely,Yes,5,4,1,1,2,2,1,Yes,Poor management decisions causing frustration across the team
11845,34,Female,Married,Operations,Coordinator,1,Finance,Hyderabad,121887,15,0,3,0,1,9,22,4,18,Travel_Rarely,No,5,1,1,3,3,2,4,Yes,"No growth at all, stuck in same role for many years now"
11846,57,Female,Divorced,Sales,BD Executive,1,Engineering,Mumbai,197503,19,0,2,1,4,2,16,6,59,Travel_Rarely,Yes,3,3,2,3,1,4,2,Yes,Very high pressure with little or no recognition for work done
11847,34,Female,Married,Sales,Sales Lead,2,Business Administration,Mumbai,171548,22,1,10,6,8,3,17,2,41,Travel_Rarely,No,0,2,2,3,1,4,2,Yes,Excessive workload with no work life balance whatsoever here
11848,33,Male,Single,Marketing,Content Writer,1,Marketing,Chennai,224483,20,1,2,1,8,8,10,5,13,Non-Travel,No,2,4,1,4,4,2,1,No,Great work life balance and very interesting projects daily
11849,31,Female,Married,Marketing,Brand Manager,2,Finance,Pune,25686,22,2,17,2,6,8,12,2,30,Travel_Rarely,No,2,3,3,3,1,3,1,Yes,I feel undervalued and underpaid compared to industry standards
11850,30,Female,Married,Marketing,Marketing Manager,1,Business Administration,Chennai,163608,15,3,18,7,7,9,19,5,26,Travel_Rarely,No,1,1,2,2,3,4,1,Yes,"No growth at all, stuck in same role for many years now"
